sample,count
gold_subject_000460_t1_in_atlas_copy1,3
gold_subject_000460_t1_in_atlas_copy2,2
gold_subject_000460_t1_in_atlas_copy3,3
gold_subject_000462_atlas_in_t1_copy1,3
gold_subject_000462_atlas_in_t1_copy2,3
gold_subject_000462_atlas_in_t1_copy3,2
gold_subject_000462_t1_in_atlas_copy1,2
gold_subject_000462_t1_in_atlas_copy2,3
gold_subject_000462_t1_in_atlas_copy3,3
gold_subject_000475_atlas_in_t1_copy1,3
gold_subject_000475_atlas_in_t1_copy2,3
gold_subject_000475_atlas_in_t1_copy3,3
gold_subject_000475_t1_in_atlas_copy1,3
gold_subject_000475_t1_in_atlas_copy2,2
gold_subject_000475_t1_in_atlas_copy3,3
gold_subject_000476_atlas_in_t1_copy1,3
gold_subject_000476_atlas_in_t1_copy2,3
gold_subject_000476_atlas_in_t1_copy3,3
gold_subject_000476_t1_in_atlas_copy1,3
gold_subject_000476_t1_in_atlas_copy2,2
gold_subject_000476_t1_in_atlas_copy3,3
gold_subject_000484_atlas_in_t1_copy1,3
gold_subject_000484_atlas_in_t1_copy2,3
gold_subject_000484_atlas_in_t1_copy3,2
gold_subject_000484_t1_in_atlas_copy1,3
gold_subject_000484_t1_in_atlas_copy2,3
gold_subject_000484_t1_in_atlas_copy3,3
gold_subject_000487_atlas_in_t1_copy1,3
gold_subject_000487_atlas_in_t1_copy2,3
gold_subject_000487_atlas_in_t1_copy3,3
gold_subject_000487_t1_in_atlas_copy1,3
gold_subject_000487_t1_in_atlas_copy2,3
gold_subject_000487_t1_in_atlas_copy3,3
gold_subject_000494_atlas_in_t1_copy1,3
gold_subject_000494_atlas_in_t1_copy2,3
gold_subject_000494_atlas_in_t1_copy3,2
gold_subject_000494_t1_in_atlas_copy1,2
gold_subject_000494_t1_in_atlas_copy2,3
gold_subject_000494_t1_in_atlas_copy3,3
gold_subject_000497_atlas_in_t1_copy1,2
gold_subject_000497_atlas_in_t1_copy2,3
gold_subject_000497_atlas_in_t1_copy3,3
gold_subject_000497_t1_in_atlas_copy1,3
gold_subject_000497_t1_in_atlas_copy2,3
gold_subject_000497_t1_in_atlas_copy3,3
gold_subject_000511_atlas_in_t1_copy1,3
gold_subject_000511_atlas_in_t1_copy2,2
gold_subject_000511_atlas_in_t1_copy3,3
gold_subject_000511_t1_in_atlas_copy1,3
gold_subject_000511_t1_in_atlas_copy2,3
gold_subject_000511_t1_in_atlas_copy3,3
gold_subject_000515_atlas_in_t1_copy1,2
gold_subject_000515_atlas_in_t1_copy2,3
gold_subject_000515_atlas_in_t1_copy3,3
gold_subject_000515_t1_in_atlas_copy1,3
gold_subject_000515_t1_in_atlas_copy2,3
gold_subject_000515_t1_in_atlas_copy3,3
gold_subject_000516_atlas_in_t1_copy1,3
gold_subject_000516_atlas_in_t1_copy2,2
gold_subject_000516_atlas_in_t1_copy3,3
gold_subject_000516_t1_in_atlas_copy1,3
gold_subject_000516_t1_in_atlas_copy2,3
gold_subject_000516_t1_in_atlas_copy3,3
gold_subject_000531_atlas_in_t1_copy1,3
gold_subject_000531_atlas_in_t1_copy2,3
gold_subject_000531_atlas_in_t1_copy3,3
gold_subject_000531_t1_in_atlas_copy1,3
gold_subject_000531_t1_in_atlas_copy2,3
gold_subject_000531_t1_in_atlas_copy3,3
gold_subject_000534_atlas_in_t1_copy1,3
gold_subject_000534_atlas_in_t1_copy2,3
gold_subject_000534_atlas_in_t1_copy3,3
gold_subject_000534_t1_in_atlas_copy1,3
gold_subject_000534_t1_in_atlas_copy2,3
gold_subject_000534_t1_in_atlas_copy3,3
gold_subject_000537_atlas_in_t1_copy1,3
gold_subject_000537_atlas_in_t1_copy2,3
gold_subject_000537_atlas_in_t1_copy3,3
gold_subject_000537_t1_in_atlas_copy1,3
gold_subject_000537_t1_in_atlas_copy2,3
gold_subject_000537_t1_in_atlas_copy3,3
gold_subject_000546_atlas_in_t1_copy1,3
gold_subject_000546_atlas_in_t1_copy2,2
gold_subject_000546_atlas_in_t1_copy3,3
gold_subject_000546_t1_in_atlas_copy1,2
gold_subject_000546_t1_in_atlas_copy2,3
gold_subject_000546_t1_in_atlas_copy3,3
gold_subject_000559_atlas_in_t1_copy1,3
gold_subject_000559_atlas_in_t1_copy2,3
gold_subject_000559_atlas_in_t1_copy3,2
gold_subject_000559_t1_in_atlas_copy1,3
gold_subject_000559_t1_in_atlas_copy2,3
gold_subject_000559_t1_in_atlas_copy3,3
gold_subject_000568_atlas_in_t1_copy1,3
gold_subject_000568_atlas_in_t1_copy2,3
gold_subject_000568_atlas_in_t1_copy3,2
gold_subject_000568_t1_in_atlas_copy1,2
gold_subject_000568_t1_in_atlas_copy2,3
gold_subject_000568_t1_in_atlas_copy3,3
gold_subject_000573_atlas_in_t1_copy1,3
gold_subject_000573_atlas_in_t1_copy2,3
gold_subject_000573_atlas_in_t1_copy3,3
gold_subject_000573_t1_in_atlas_copy1,2
gold_subject_000573_t1_in_atlas_copy2,3
gold_subject_000573_t1_in_atlas_copy3,3
gold_subject_000574_t1_in_atlas_copy1,3
gold_subject_000574_t1_in_atlas_copy2,2
gold_subject_000574_t1_in_atlas_copy3,3
gold_subject_000578_atlas_in_t1_copy1,3
gold_subject_000578_atlas_in_t1_copy2,3
gold_subject_000578_atlas_in_t1_copy3,2
gold_subject_000578_t1_in_atlas_copy1,3
gold_subject_000578_t1_in_atlas_copy2,3
gold_subject_000578_t1_in_atlas_copy3,3
gold_subject_000590_atlas_in_t1_copy1,3
gold_subject_000590_atlas_in_t1_copy2,2
gold_subject_000590_atlas_in_t1_copy3,3
gold_subject_000590_t1_in_atlas_copy1,3
gold_subject_000590_t1_in_atlas_copy2,2
gold_subject_000590_t1_in_atlas_copy3,3
gold_subject_000598_atlas_in_t1_copy1,2
gold_subject_000598_atlas_in_t1_copy2,3
gold_subject_000598_atlas_in_t1_copy3,3
gold_subject_000598_t1_in_atlas_copy1,3
gold_subject_000598_t1_in_atlas_copy2,3
gold_subject_000598_t1_in_atlas_copy3,3
gold_subject_000599_atlas_in_t1_copy1,2
gold_subject_000599_atlas_in_t1_copy2,3
gold_subject_000599_atlas_in_t1_copy3,3
gold_subject_000599_t1_in_atlas_copy1,3
gold_subject_000599_t1_in_atlas_copy2,3
gold_subject_000599_t1_in_atlas_copy3,3
gold_subject_000601_atlas_in_t1_copy1,2
gold_subject_000601_atlas_in_t1_copy2,3
gold_subject_000601_atlas_in_t1_copy3,3
gold_subject_000601_t1_in_atlas_copy1,2
gold_subject_000601_t1_in_atlas_copy2,3
gold_subject_000601_t1_in_atlas_copy3,3
gold_subject_000605_atlas_in_t1_copy1,3
gold_subject_000605_atlas_in_t1_copy2,3
gold_subject_000605_atlas_in_t1_copy3,3
gold_subject_000605_t1_in_atlas_copy1,2
gold_subject_000605_t1_in_atlas_copy2,3
gold_subject_000605_t1_in_atlas_copy3,3
gold_subject_000607_atlas_in_t1_copy1,3
gold_subject_000607_atlas_in_t1_copy2,3
gold_subject_000607_atlas_in_t1_copy3,3
gold_subject_000607_t1_in_atlas_copy1,3
gold_subject_000607_t1_in_atlas_copy2,3
gold_subject_000607_t1_in_atlas_copy3,3
gold_subject_000612_atlas_in_t1_copy1,3
gold_subject_000612_atlas_in_t1_copy2,3
gold_subject_000612_atlas_in_t1_copy3,2
gold_subject_000612_t1_in_atlas_copy1,3
gold_subject_000612_t1_in_atlas_copy2,3
gold_subject_000612_t1_in_atlas_copy3,3
gold_subject_000630_atlas_in_t1_copy1,3
gold_subject_000630_atlas_in_t1_copy2,2
gold_subject_000630_atlas_in_t1_copy3,3
gold_subject_000630_t1_in_atlas_copy1,3
gold_subject_000630_t1_in_atlas_copy2,3
gold_subject_000630_t1_in_atlas_copy3,3
gold_subject_000631_atlas_in_t1_copy1,3
gold_subject_000631_atlas_in_t1_copy2,3
gold_subject_000631_atlas_in_t1_copy3,3
gold_subject_000631_t1_in_atlas_copy1,3
gold_subject_000631_t1_in_atlas_copy2,3
gold_subject_000631_t1_in_atlas_copy3,3
gold_subject_000638_atlas_in_t1_copy1,2
gold_subject_000638_atlas_in_t1_copy2,3
gold_subject_000638_atlas_in_t1_copy3,3
gold_subject_000638_t1_in_atlas_copy1,3
gold_subject_000638_t1_in_atlas_copy2,3
gold_subject_000638_t1_in_atlas_copy3,3
gold_subject_000643_atlas_in_t1_copy1,3
gold_subject_000643_atlas_in_t1_copy2,3
gold_subject_000643_atlas_in_t1_copy3,3
gold_subject_000643_t1_in_atlas_copy1,3
gold_subject_000643_t1_in_atlas_copy2,3
gold_subject_000643_t1_in_atlas_copy3,3
gold_subject_000644_atlas_in_t1_copy1,3
gold_subject_000644_atlas_in_t1_copy2,3
gold_subject_000644_atlas_in_t1_copy3,3
gold_subject_000644_t1_in_atlas_copy1,2
gold_subject_000644_t1_in_atlas_copy2,3
gold_subject_000644_t1_in_atlas_copy3,3
gold_subject_000646_t1_in_atlas_copy1,3
gold_subject_000646_t1_in_atlas_copy2,2
gold_subject_000646_t1_in_atlas_copy3,2
gold_subject_000650_atlas_in_t1_copy1,3
gold_subject_000650_atlas_in_t1_copy2,3
gold_subject_000650_atlas_in_t1_copy3,3
gold_subject_000650_t1_in_atlas_copy1,3
gold_subject_000650_t1_in_atlas_copy2,3
gold_subject_000650_t1_in_atlas_copy3,2
gold_subject_000656_atlas_in_t1_copy1,2
gold_subject_000656_atlas_in_t1_copy2,3
gold_subject_000656_atlas_in_t1_copy3,3
gold_subject_000656_t1_in_atlas_copy1,3
gold_subject_000656_t1_in_atlas_copy2,3
gold_subject_000656_t1_in_atlas_copy3,3
gold_subject_000663_atlas_in_t1_copy1,3
gold_subject_000663_atlas_in_t1_copy2,3
gold_subject_000663_atlas_in_t1_copy3,3
gold_subject_000663_t1_in_atlas_copy1,3
gold_subject_000663_t1_in_atlas_copy2,2
gold_subject_000663_t1_in_atlas_copy3,3
gold_subject_000681_atlas_in_t1_copy1,3
gold_subject_000681_atlas_in_t1_copy2,2
gold_subject_000681_atlas_in_t1_copy3,3
gold_subject_000681_t1_in_atlas_copy1,3
gold_subject_000681_t1_in_atlas_copy2,2
gold_subject_000681_t1_in_atlas_copy3,2
gold_subject_000685_atlas_in_t1_copy1,3
gold_subject_000685_atlas_in_t1_copy2,2
gold_subject_000685_atlas_in_t1_copy3,2
gold_subject_000685_t1_in_atlas_copy1,3
gold_subject_000685_t1_in_atlas_copy2,3
gold_subject_000685_t1_in_atlas_copy3,3
gold_subject_000687_atlas_in_t1_copy1,3
gold_subject_000687_atlas_in_t1_copy2,3
gold_subject_000687_atlas_in_t1_copy3,3
gold_subject_000687_t1_in_atlas_copy1,3
gold_subject_000687_t1_in_atlas_copy2,3
gold_subject_000687_t1_in_atlas_copy3,2
gold_subject_000699_atlas_in_t1_copy1,2
gold_subject_000699_atlas_in_t1_copy2,3
gold_subject_000699_atlas_in_t1_copy3,3
gold_subject_000699_t1_in_atlas_copy1,2
gold_subject_000699_t1_in_atlas_copy2,3
gold_subject_000699_t1_in_atlas_copy3,3
gold_subject_000713_atlas_in_t1_copy1,3
gold_subject_000713_atlas_in_t1_copy2,3
gold_subject_000713_atlas_in_t1_copy3,3
gold_subject_000713_t1_in_atlas_copy1,2
gold_subject_000713_t1_in_atlas_copy2,3
gold_subject_000713_t1_in_atlas_copy3,3
gold_subject_000721_atlas_in_t1_copy1,3
gold_subject_000721_atlas_in_t1_copy2,3
gold_subject_000721_atlas_in_t1_copy3,2
gold_subject_000721_t1_in_atlas_copy1,3
gold_subject_000721_t1_in_atlas_copy2,3
gold_subject_000721_t1_in_atlas_copy3,3
gold_subject_000730_atlas_in_t1_copy1,3
gold_subject_000730_atlas_in_t1_copy2,3
gold_subject_000730_atlas_in_t1_copy3,3
gold_subject_000730_t1_in_atlas_copy1,3
gold_subject_000730_t1_in_atlas_copy2,2
gold_subject_000730_t1_in_atlas_copy3,2
gold_subject_000734_atlas_in_t1_copy1,3
gold_subject_000734_atlas_in_t1_copy2,3
gold_subject_000734_atlas_in_t1_copy3,3
gold_subject_000734_t1_in_atlas_copy1,3
gold_subject_000734_t1_in_atlas_copy2,3
gold_subject_000734_t1_in_atlas_copy3,2
gold_subject_000738_atlas_in_t1_copy1,3
gold_subject_000738_atlas_in_t1_copy2,3
gold_subject_000738_atlas_in_t1_copy3,3
gold_subject_000738_t1_in_atlas_copy1,3
gold_subject_000738_t1_in_atlas_copy2,3
gold_subject_000738_t1_in_atlas_copy3,2
gold_subject_000741_atlas_in_t1_copy1,2
gold_subject_000741_atlas_in_t1_copy2,3
gold_subject_000741_atlas_in_t1_copy3,3
gold_subject_000741_t1_in_atlas_copy1,3
gold_subject_000741_t1_in_atlas_copy2,3
gold_subject_000741_t1_in_atlas_copy3,3
gold_subject_000744_atlas_in_t1_copy1,3
gold_subject_000744_atlas_in_t1_copy2,3
gold_subject_000744_atlas_in_t1_copy3,2
gold_subject_000744_t1_in_atlas_copy1,3
gold_subject_000744_t1_in_atlas_copy2,3
gold_subject_000744_t1_in_atlas_copy3,3
gold_subject_000758_atlas_in_t1_copy1,3
gold_subject_000758_atlas_in_t1_copy2,3
gold_subject_000758_atlas_in_t1_copy3,3
gold_subject_000758_t1_in_atlas_copy1,3
gold_subject_000758_t1_in_atlas_copy2,2
gold_subject_000758_t1_in_atlas_copy3,3
gold_subject_000760_atlas_in_t1_copy1,2
gold_subject_000760_atlas_in_t1_copy2,3
gold_subject_000760_atlas_in_t1_copy3,3
gold_subject_000760_t1_in_atlas_copy1,3
gold_subject_000760_t1_in_atlas_copy2,3
gold_subject_000760_t1_in_atlas_copy3,3
gold_subject_000762_atlas_in_t1_copy1,3
gold_subject_000762_atlas_in_t1_copy2,2
gold_subject_000762_atlas_in_t1_copy3,2
gold_subject_000762_t1_in_atlas_copy1,3
gold_subject_000762_t1_in_atlas_copy2,3
gold_subject_000762_t1_in_atlas_copy3,3
gold_subject_000763_atlas_in_t1_copy1,3
gold_subject_000763_atlas_in_t1_copy2,3
gold_subject_000763_atlas_in_t1_copy3,3
gold_subject_000763_t1_in_atlas_copy1,3
gold_subject_000763_t1_in_atlas_copy2,2
gold_subject_000763_t1_in_atlas_copy3,3
gold_subject_000782_atlas_in_t1_copy1,2
gold_subject_000782_atlas_in_t1_copy2,3
gold_subject_000782_atlas_in_t1_copy3,3
gold_subject_000782_t1_in_atlas_copy1,3
gold_subject_000782_t1_in_atlas_copy2,2
gold_subject_000782_t1_in_atlas_copy3,3
gold_subject_000783_atlas_in_t1_copy1,2
gold_subject_000783_atlas_in_t1_copy2,3
gold_subject_000783_atlas_in_t1_copy3,3
gold_subject_000783_t1_in_atlas_copy1,3
gold_subject_000783_t1_in_atlas_copy2,3
gold_subject_000783_t1_in_atlas_copy3,3
gold_subject_000790_atlas_in_t1_copy1,3
gold_subject_000790_atlas_in_t1_copy2,3
gold_subject_000790_atlas_in_t1_copy3,3
gold_subject_000790_t1_in_atlas_copy1,3
gold_subject_000790_t1_in_atlas_copy2,2
gold_subject_000790_t1_in_atlas_copy3,3
gold_subject_000797_atlas_in_t1_copy1,3
gold_subject_000797_atlas_in_t1_copy2,3
gold_subject_000797_atlas_in_t1_copy3,3
gold_subject_000797_t1_in_atlas_copy1,2
gold_subject_000797_t1_in_atlas_copy2,3
gold_subject_000797_t1_in_atlas_copy3,3
gold_subject_000806_atlas_in_t1_copy1,3
gold_subject_000806_atlas_in_t1_copy2,3
gold_subject_000806_atlas_in_t1_copy3,3
gold_subject_000806_t1_in_atlas_copy1,3
gold_subject_000806_t1_in_atlas_copy2,2
gold_subject_000806_t1_in_atlas_copy3,2
gold_subject_000807_atlas_in_t1_copy1,2
gold_subject_000807_atlas_in_t1_copy2,3
gold_subject_000807_atlas_in_t1_copy3,3
gold_subject_000807_t1_in_atlas_copy1,2
gold_subject_000807_t1_in_atlas_copy2,3
gold_subject_000807_t1_in_atlas_copy3,3
gold_subject_000820_atlas_in_t1_copy1,3
gold_subject_000820_atlas_in_t1_copy2,3
gold_subject_000820_atlas_in_t1_copy3,3
gold_subject_000820_t1_in_atlas_copy1,3
gold_subject_000820_t1_in_atlas_copy2,3
gold_subject_000820_t1_in_atlas_copy3,3
gold_subject_000821_atlas_in_t1_copy1,3
gold_subject_000821_atlas_in_t1_copy2,3
gold_subject_000821_atlas_in_t1_copy3,3
gold_subject_000821_t1_in_atlas_copy1,3
gold_subject_000821_t1_in_atlas_copy2,2
gold_subject_000821_t1_in_atlas_copy3,3
gold_subject_000823_t1_in_atlas_copy1,2
gold_subject_000823_t1_in_atlas_copy2,3
gold_subject_000823_t1_in_atlas_copy3,3
gold_subject_000829_atlas_in_t1_copy1,3
gold_subject_000829_atlas_in_t1_copy2,2
gold_subject_000829_atlas_in_t1_copy3,3
gold_subject_000829_t1_in_atlas_copy1,3
gold_subject_000829_t1_in_atlas_copy2,3
gold_subject_000829_t1_in_atlas_copy3,3
gold_subject_000833_atlas_in_t1_copy1,3
gold_subject_000833_atlas_in_t1_copy2,3
gold_subject_000833_atlas_in_t1_copy3,3
gold_subject_000833_t1_in_atlas_copy1,3
gold_subject_000833_t1_in_atlas_copy2,3
gold_subject_000833_t1_in_atlas_copy3,3
gold_subject_000838_atlas_in_t1_copy1,3
gold_subject_000838_atlas_in_t1_copy2,2
gold_subject_000838_atlas_in_t1_copy3,2
gold_subject_000838_t1_in_atlas_copy1,3
gold_subject_000838_t1_in_atlas_copy2,3
gold_subject_000838_t1_in_atlas_copy3,3
gold_subject_000852_atlas_in_t1_copy1,2
gold_subject_000852_atlas_in_t1_copy2,3
gold_subject_000852_atlas_in_t1_copy3,3
gold_subject_000852_t1_in_atlas_copy1,3
gold_subject_000852_t1_in_atlas_copy2,2
gold_subject_000852_t1_in_atlas_copy3,3
gold_subject_000865_atlas_in_t1_copy1,2
gold_subject_000865_atlas_in_t1_copy2,3
gold_subject_000865_atlas_in_t1_copy3,3
gold_subject_000865_t1_in_atlas_copy1,3
gold_subject_000865_t1_in_atlas_copy2,3
gold_subject_000865_t1_in_atlas_copy3,3
gold_subject_000871_atlas_in_t1_copy1,3
gold_subject_000871_atlas_in_t1_copy2,3
gold_subject_000871_atlas_in_t1_copy3,3
gold_subject_000871_t1_in_atlas_copy1,3
gold_subject_000871_t1_in_atlas_copy2,3
gold_subject_000871_t1_in_atlas_copy3,3
gold_subject_000873_t1_in_atlas_copy1,2
gold_subject_000873_t1_in_atlas_copy2,2
gold_subject_000873_t1_in_atlas_copy3,2
gold_subject_000881_atlas_in_t1_copy1,3
gold_subject_000881_atlas_in_t1_copy2,3
gold_subject_000881_atlas_in_t1_copy3,2
gold_subject_000881_t1_in_atlas_copy1,3
gold_subject_000881_t1_in_atlas_copy2,3
gold_subject_000881_t1_in_atlas_copy3,2
gold_subject_000882_atlas_in_t1_copy1,2
gold_subject_000882_atlas_in_t1_copy2,2
gold_subject_000882_atlas_in_t1_copy3,3
gold_subject_000882_t1_in_atlas_copy1,3
gold_subject_000882_t1_in_atlas_copy2,2
gold_subject_000882_t1_in_atlas_copy3,2
gold_subject_000886_atlas_in_t1_copy1,3
gold_subject_000886_atlas_in_t1_copy2,3
gold_subject_000886_atlas_in_t1_copy3,2
gold_subject_000886_t1_in_atlas_copy1,3
gold_subject_000886_t1_in_atlas_copy2,3
gold_subject_000886_t1_in_atlas_copy3,2
gold_subject_000896_atlas_in_t1_copy1,2
gold_subject_000896_atlas_in_t1_copy2,3
gold_subject_000896_atlas_in_t1_copy3,3
gold_subject_000896_t1_in_atlas_copy1,3
gold_subject_000896_t1_in_atlas_copy2,3
gold_subject_000896_t1_in_atlas_copy3,3
gold_subject_000899_atlas_in_t1_copy1,2
gold_subject_000899_atlas_in_t1_copy2,3
gold_subject_000899_atlas_in_t1_copy3,3
gold_subject_000899_t1_in_atlas_copy1,3
gold_subject_000899_t1_in_atlas_copy2,3
gold_subject_000899_t1_in_atlas_copy3,2
gold_subject_000900_atlas_in_t1_copy1,3
gold_subject_000900_atlas_in_t1_copy2,3
gold_subject_000900_atlas_in_t1_copy3,3
gold_subject_000900_t1_in_atlas_copy1,3
gold_subject_000900_t1_in_atlas_copy2,3
gold_subject_000900_t1_in_atlas_copy3,3
gold_subject_000901_atlas_in_t1_copy1,3
gold_subject_000901_atlas_in_t1_copy2,3
gold_subject_000901_atlas_in_t1_copy3,3
gold_subject_000901_t1_in_atlas_copy1,3
gold_subject_000901_t1_in_atlas_copy2,3
gold_subject_000901_t1_in_atlas_copy3,3
gold_subject_000903_t1_in_atlas_copy1,2
gold_subject_000903_t1_in_atlas_copy2,3
gold_subject_000903_t1_in_atlas_copy3,2
gold_subject_000908_atlas_in_t1_copy1,3
gold_subject_000908_atlas_in_t1_copy2,2
gold_subject_000908_atlas_in_t1_copy3,2
gold_subject_000908_t1_in_atlas_copy1,2
gold_subject_000908_t1_in_atlas_copy2,3
gold_subject_000908_t1_in_atlas_copy3,3
gold_subject_000914_t1_in_atlas_copy1,3
gold_subject_000914_t1_in_atlas_copy2,3
gold_subject_000914_t1_in_atlas_copy3,3
gold_subject_000916_atlas_in_t1_copy1,3
gold_subject_000916_atlas_in_t1_copy2,3
gold_subject_000916_atlas_in_t1_copy3,3
gold_subject_000916_t1_in_atlas_copy1,3
gold_subject_000916_t1_in_atlas_copy2,2
gold_subject_000916_t1_in_atlas_copy3,3
gold_subject_000922_atlas_in_t1_copy1,3
gold_subject_000922_atlas_in_t1_copy2,3
gold_subject_000922_atlas_in_t1_copy3,2
gold_subject_000922_t1_in_atlas_copy1,3
gold_subject_000922_t1_in_atlas_copy2,2
gold_subject_000922_t1_in_atlas_copy3,3
gold_subject_000934_atlas_in_t1_copy1,3
gold_subject_000934_atlas_in_t1_copy2,2
gold_subject_000934_atlas_in_t1_copy3,2
gold_subject_000934_t1_in_atlas_copy1,3
gold_subject_000934_t1_in_atlas_copy2,3
gold_subject_000934_t1_in_atlas_copy3,2
gold_subject_000936_atlas_in_t1_copy1,3
gold_subject_000936_atlas_in_t1_copy2,3
gold_subject_000936_atlas_in_t1_copy3,3
gold_subject_000936_t1_in_atlas_copy1,3
gold_subject_000936_t1_in_atlas_copy2,3
gold_subject_000936_t1_in_atlas_copy3,2
gold_subject_000965_atlas_in_t1_copy1,3
gold_subject_000965_atlas_in_t1_copy2,3
gold_subject_000965_atlas_in_t1_copy3,2
gold_subject_000965_t1_in_atlas_copy1,3
gold_subject_000965_t1_in_atlas_copy2,3
gold_subject_000965_t1_in_atlas_copy3,3
gold_subject_000984_t1_in_atlas_copy1,2
gold_subject_000984_t1_in_atlas_copy2,2
gold_subject_000984_t1_in_atlas_copy3,2
gold_subject_000988_atlas_in_t1_copy1,3
gold_subject_000988_atlas_in_t1_copy2,3
gold_subject_000988_atlas_in_t1_copy3,3
gold_subject_000988_t1_in_atlas_copy1,3
gold_subject_000988_t1_in_atlas_copy2,3
gold_subject_000988_t1_in_atlas_copy3,3
gold_subject_000991_atlas_in_t1_copy1,3
gold_subject_000991_atlas_in_t1_copy2,2
gold_subject_000991_atlas_in_t1_copy3,3
gold_subject_000991_t1_in_atlas_copy1,3
gold_subject_000991_t1_in_atlas_copy2,2
gold_subject_000991_t1_in_atlas_copy3,3
gold_subject_000997_atlas_in_t1_copy1,2
gold_subject_000997_atlas_in_t1_copy2,2
gold_subject_000997_atlas_in_t1_copy3,3
gold_subject_000997_t1_in_atlas_copy1,3
gold_subject_000997_t1_in_atlas_copy2,3
gold_subject_000997_t1_in_atlas_copy3,2
gold_subject_001000_atlas_in_t1_copy1,2
gold_subject_001000_atlas_in_t1_copy2,3
gold_subject_001000_atlas_in_t1_copy3,2
gold_subject_001000_t1_in_atlas_copy1,3
gold_subject_001000_t1_in_atlas_copy2,3
gold_subject_001000_t1_in_atlas_copy3,3
gold_subject_001001_atlas_in_t1_copy1,3
gold_subject_001001_atlas_in_t1_copy2,3
gold_subject_001001_atlas_in_t1_copy3,3
gold_subject_001001_t1_in_atlas_copy1,2
gold_subject_001001_t1_in_atlas_copy2,2
gold_subject_001001_t1_in_atlas_copy3,3
gold_subject_001011_atlas_in_t1_copy1,3
gold_subject_001011_atlas_in_t1_copy2,2
gold_subject_001011_atlas_in_t1_copy3,3
gold_subject_001011_t1_in_atlas_copy1,3
gold_subject_001011_t1_in_atlas_copy2,3
gold_subject_001011_t1_in_atlas_copy3,3
gold_subject_001012_atlas_in_t1_copy1,2
gold_subject_001012_atlas_in_t1_copy2,3
gold_subject_001012_atlas_in_t1_copy3,3
gold_subject_001012_t1_in_atlas_copy1,3
gold_subject_001012_t1_in_atlas_copy2,3
gold_subject_001012_t1_in_atlas_copy3,3
gold_subject_001021_atlas_in_t1_copy1,2
gold_subject_001021_atlas_in_t1_copy2,3
gold_subject_001021_atlas_in_t1_copy3,3
gold_subject_001021_t1_in_atlas_copy1,3
gold_subject_001021_t1_in_atlas_copy2,3
gold_subject_001021_t1_in_atlas_copy3,2
gold_subject_001040_atlas_in_t1_copy1,3
gold_subject_001040_atlas_in_t1_copy2,3
gold_subject_001040_atlas_in_t1_copy3,3
gold_subject_001040_t1_in_atlas_copy1,3
gold_subject_001040_t1_in_atlas_copy2,2
gold_subject_001040_t1_in_atlas_copy3,3
gold_subject_001045_atlas_in_t1_copy1,3
gold_subject_001045_atlas_in_t1_copy2,2
gold_subject_001045_atlas_in_t1_copy3,3
gold_subject_001045_t1_in_atlas_copy1,3
gold_subject_001045_t1_in_atlas_copy2,3
gold_subject_001045_t1_in_atlas_copy3,3
gold_subject_001063_atlas_in_t1_copy1,3
gold_subject_001063_atlas_in_t1_copy2,3
gold_subject_001063_atlas_in_t1_copy3,3
gold_subject_001063_t1_in_atlas_copy1,2
gold_subject_001063_t1_in_atlas_copy2,2
gold_subject_001063_t1_in_atlas_copy3,2
gold_subject_001070_atlas_in_t1_copy1,3
gold_subject_001070_atlas_in_t1_copy2,3
gold_subject_001070_atlas_in_t1_copy3,2
